id,focus,signal,slack,drag,confidence,score,lane
l001,terminal width,35,33,6,25,110,watch
l002,argument risk,35,34,6,55,141,watch
l003,report density,35,35,6,85,172,ship
l004,file span,35,36,18,25,77,hold
l005,terminal width,35,37,18,55,108,watch
l006,argument risk,35,38,18,85,139,watch
l007,report density,35,39,34,25,32,hold
l008,file span,35,40,34,55,63,hold
l009,terminal width,35,41,34,85,94,hold
l010,argument risk,60,42,6,25,169,ship
l011,report density,60,43,6,55,200,ship
l012,file span,60,44,6,85,231,ship
l013,terminal width,60,45,18,25,136,watch
l014,argument risk,60,46,18,55,167,ship
l015,report density,60,47,18,85,198,ship
l016,file span,60,48,34,25,91,hold
l017,terminal width,60,32,34,55,105,watch
l018,argument risk,60,33,34,85,136,watch
l019,report density,85,34,6,25,211,ship
l020,file span,85,35,6,55,242,ship
l021,terminal width,85,36,6,85,273,ship
l022,argument risk,85,37,18,25,178,ship
l023,report density,85,38,18,55,209,ship
l024,file span,85,39,18,85,240,ship
l025,terminal width,85,40,34,25,133,watch
l026,argument risk,85,41,34,55,164,ship
l027,report density,85,42,34,85,195,ship
